Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
13.68,13.74,594,5,352,28.5,0.8,70.8,32332828,96940112,1897360,33152552,0,0,1042,0,5661,2996,linpack
13.71,13.74,594,5,352,25.5,3.8,70.7,32332580,96940208,1897512,33152472,0,0,600,0,5817,2767,linpack
13.71,13.74,594,5,352,27.1,2.2,70.7,32332580,96940208,1897512,33152472,0,0,562,0,5504,2778,linpack
13.71,13.74,594,5,352,16.7,3.1,80.2,32332580,96940208,1897512,33152472,0,28000,1309,0,5424,2699,linpack
13.71,13.74,594,5,352,28.8,0.5,70.7,32332968,96939664,1897660,33153020,0,256000,812,0,5534,2976,linpack
13.71,13.74,594,5,352,28.6,0.6,70.7,32332968,96939664,1897660,33153020,0,0,1291,0,5504,2860,linpack
13.73,13.75,594,5,352,25.7,3.5,70.8,32332968,96939664,1897660,33153020,0,0,904,0,5618,2907,linpack
13.73,13.75,594,5,352,28.6,0.6,70.8,32332852,96939632,1897812,33153016,0,0,632,0,5671,2850,linpack
13.73,13.75,594,5,352,28.6,0.6,70.7,32332852,96939632,1897812,33153016,0,32000,692,0,5604,3034,linpack
13.73,13.75,594,5,352,25.8,3.4,70.8,32332852,96939632,1897812,33153016,0,312000,632,0,5457,2788,linpack
13.73,13.75,594,5,352,28.4,0.8,70.7,32332852,96939480,1897964,33153184,0,0,572,0,5656,2828,linpack
13.75,13.75,594,5,352,22.6,3.1,74.3,32332852,96939480,1897964,33153184,0,0,1123,0,5570,2852,linpack
13.75,13.75,594,5,352,27.5,0.7,71.8,32332852,96939480,1897964,33153184,0,0,1248,0,5068,2748,linpack
13.75,13.75,594,5,352,28.6,0.8,70.7,32333224,96938960,1898112,33153724,0,44000,1476,0,5526,2879,linpack
13.75,13.75,594,5,352,26.9,2.3,70.8,32333224,96938960,1898112,33153724,0,276000,1176,0,5527,2902,linpack
13.75,13.75,594,5,352,28.7,0.6,70.7,32333224,96938960,1898112,33153724,0,0,838,0,5571,2811,linpack
13.77,13.76,594,5,352,28.4,0.9,70.8,32333108,96938928,1898264,33153716,0,0,1084,0,5625,2987,linpack
13.77,13.76,594,5,352,24.3,5,70.7,32333108,96938928,1898264,33153716,0,0,844,0,5475,2788,linpack
13.77,13.76,594,5,352,28.4,0.9,70.8,32333108,96938928,1898264,33153716,0,28000,660,0,5844,2831,linpack
13.77,13.76,594,5,352,24.6,4.3,71.2,32334104,96937776,1898416,33154880,0,260000,742,0,5461,2781,linpack
13.77,13.76,594,5,352,24.6,0.9,74.5,32334104,96937776,1898416,33154880,0,0,1044,0,6000,3002,linpack
13.79,13.76,594,5,352,28.8,0.5,70.7,32334104,96937776,1898416,33154880,0,0,659,0,4889,2494,linpack
13.79,13.76,594,5,352,28.1,1.1,70.7,32333612,96938112,1898568,33154556,0,0,480,0,5455,2832,linpack
13.79,13.76,594,5,352,28,1.7,70.3,32333612,96938112,1898568,33154556,0,0,300,0,5429,2799,linpack
13.79,13.76,594,5,352,28.8,0.4,70.8,32333612,96938112,1898568,33154556,0,288000,720,0,5716,3046,linpack
13.79,13.76,594,5,352,26.4,2.8,70.8,32333488,96938048,1898764,33154600,0,0,840,0,5441,2852,linpack
13.81,13.76,594,5,352,28.4,0.8,70.7,32333488,96938048,1898764,33154600,0,0,660,0,5504,2842,linpack
13.81,13.76,594,5,352,24.8,2.8,72.4,32333488,96938048,1898764,33154600,0,0,660,0,5591,2815,linpack
13.81,13.76,594,5,352,27.9,0.5,71.6,32333744,96937632,1898920,33155024,0,0,300,0,5657,3107,linpack
13.81,13.76,594,5,352,28.7,0.6,70.8,32333744,96937632,1898920,33155024,0,32000,540,0,4999,2611,linpack
13.81,13.76,594,5,352,27.6,1.6,70.8,32333744,96937632,1898920,33155024,0,324000,480,0,5485,2831,linpack
13.82,13.77,594,5,352,28.1,1.2,70.7,32333748,96937472,1899072,33155172,0,0,699,0,5503,2884,linpack
13.82,13.77,594,5,352,28.7,0.6,70.7,32333748,96937472,1899072,33155172,0,0,600,0,5636,2969,linpack
13.82,13.77,594,5,352,27.5,1.8,70.7,32333748,96937472,1899072,33155172,0,0,540,0,5424,2761,linpack
13.82,13.77,594,5,352,26.9,2.2,70.8,32333656,96937424,1899220,33155272,0,48000,720,0,5505,2837,linpack
13.82,13.77,594,5,352,26.9,2.5,70.7,32333656,96937424,1899220,33155272,0,328000,480,0,5612,2778,linpack
13.84,13.77,594,5,352,26.4,0.8,72.8,32333656,96937424,1899220,33155272,0,0,360,0,5711,3114,linpack
13.84,13.77,594,5,352,28.8,0.4,70.7,32334400,96936528,1899372,33156128,0,0,862,0,5500,2837,linpack
13.84,13.77,594,5,352,28.8,0.5,70.8,32334400,96936528,1899372,33156128,0,0,1162,0,5198,2778,linpack
13.84,13.77,594,5,352,28.3,0.9,70.7,32334276,96936544,1899472,33156144,0,32000,900,0,5450,2878,linpack
13.93,13.79,594,5,352,28.7,0.6,70.7,32334276,96936544,1899472,33156144,0,0,720,0,5558,2975,linpack
13.93,13.79,594,5,352,27.7,1.5,70.8,32334276,96936544,1899472,33156144,0,272000,502,0,5490,2839,linpack
13.93,13.79,594,5,352,26.5,2.1,71.4,32334160,96936448,1899684,33156196,0,0,622,0,5435,2849,linpack
13.93,13.79,594,5,352,15.5,2.7,81.8,32334160,96936448,1899684,33156196,0,0,1246,0,5521,2844,linpack
13.93,13.79,594,5,352,22.8,1.2,76,32334160,96936448,1899684,33156196,0,44000,1872,0,5801,3121,linpack
13.94,13.8,594,5,352,28.6,0.7,70.8,32334980,96935472,1899840,33157156,0,0,360,0,5198,2758,linpack
13.94,13.8,594,5,352,28,1.3,70.8,32334980,96935472,1899840,33157156,0,324000,600,54,4354,2302,linpack
13.94,13.8,594,5,352,26.2,3.1,70.7,32334980,96935472,1899840,33157156,0,0,540,0,5386,2823,linpack
13.94,13.8,594,5,352,28.6,0.7,70.7,32334876,96935432,1899988,33157220,0,0,780,0,5471,2936,linpack
13.94,13.8,594,5,352,27.7,1.6,70.8,32334876,96935432,1899988,33157220,0,28000,1051,155,5484,2807,linpack
14.02,13.82,594,5,352,25.8,3.5,70.7,32334876,96935432,1899988,33157220,0,0,840,0,5348,2791,linpack
14.02,13.82,594,5,352,26.1,2.8,71.1,32335372,96934784,1900140,33157856,0,0,1059,0,5365,2799,linpack
14.02,13.82,594,5,352,24,1.1,74.8,32335372,96934784,1900140,33157856,0,260000,1020,0,5588,2972,linpack
14.02,13.82,594,5,352,28.6,0.6,70.8,32335372,96934784,1900140,33157856,0,0,982,0,5360,2807,linpack
14.02,13.82,594,5,352,28.7,0.5,70.7,32335388,96934608,1900304,33158068,0,28000,900,0,4798,2615,linpack
14.02,13.82,594,5,352,27.1,2.2,70.7,32335388,96934608,1900304,33158068,0,0,600,0,5352,2815,linpack
14.02,13.82,594,5,352,28.2,1,70.8,32335388,96934608,1900304,33158068,0,0,600,0,5486,3030,linpack
14.02,13.82,594,5,352,26.6,2.6,70.7,32335264,96934576,1900456,33158056,0,312000,1221,0,5418,2861,linpack
14.02,13.82,594,5,352,26.4,2.8,70.8,32335264,96934576,1900456,33158056,0,0,1024,0,5349,2827,linpack
14.02,13.82,594,5,352,25.6,3.6,70.8,32335264,96934576,1900456,33158056,0,0,724,0,5337,2856,linpack
14.02,13.82,594,5,352,24.8,1,74.2,32335512,96934176,1900604,33158476,0,28000,784,0,5648,3016,linpack
14.02,13.82,594,5,352,28.6,0.6,70.7,32335512,96934176,1900604,33158476,0,0,963,0,5337,2821,linpack
14.02,13.82,594,5,352,28.3,1,70.7,32335512,96934176,1900604,33158476,0,0,668,0,5564,2997,linpack
14.02,13.82,594,5,352,26.1,3.2,70.7,32335380,96934152,1900764,33158512,0,248000,724,0,4675,2555,linpack
14.02,13.82,594,6,352,28.7,0.5,70.7,32335380,96934152,1900764,33158512,0,0,1401,0,5578,3079,linpack
14.02,13.83,594,5,352,26.9,2.3,70.8,32335380,96934152,1900764,33158512,0,28000,844,0,5429,2850,linpack
14.02,13.83,594,5,352,27.7,1.6,70.7,32335264,96934128,1900908,33158500,0,0,904,0,5481,2962,linpack
14.02,13.83,594,5,352,23.3,2.7,74,32335264,96934128,1900908,33158500,0,0,360,0,5227,2760,linpack
14.02,13.83,594,5,352,27.8,0.6,71.5,32335264,96934128,1900908,33158500,0,272000,660,0,5350,2918,linpack
14.02,13.83,594,5,352,28.6,0.7,70.8,32335788,96933456,1901056,33159192,0,0,1799,0,5454,2898,linpack
14.02,13.83,594,5,352,26.9,2.4,70.7,32335788,96933456,1901056,33159192,0,44000,958,0,5389,2889,linpack
14.02,13.83,594,5,352,28.4,0.8,70.7,32335788,96933456,1901056,33159192,0,0,1724,152,5053,2843,linpack
14.02,13.83,594,5,352,28.3,1,70.7,32335664,96933424,1901212,33159236,0,0,1156,0,5412,3020,linpack
14.02,13.83,594,5,352,24.5,4.7,70.7,32335664,96933424,1901212,33159236,0,276000,1648,0,5289,2834,linpack
14.02,13.83,594,5,352,28.4,0.9,70.8,32335536,96933440,1901320,33159220,0,0,1320,0,5410,2898,linpack
14.09,13.85,594,5,352,21.2,4.1,74.7,32335536,96933440,1901320,33159220,0,28000,664,0,5310,2879,linpack
14.09,13.85,594,5,352,28.7,0.6,70.7,32335536,96933440,1901320,33159220,0,0,1024,84,5395,3008,linpack
14.09,13.85,594,5,352,28.6,0.6,70.8,32336036,96932784,1901472,33159824,0,0,1406,0,5367,2890,linpack
14.09,13.85,594,5,352,26.8,2.5,70.7,32336036,96932784,1901472,33159824,0,256000,1286,0,5335,2866,linpack
14.09,13.85,594,5,352,28.5,0.7,70.8,32336036,96932784,1901472,33159824,0,0,844,0,5023,2769,linpack
14.09,13.85,594,5,352,28.6,0.7,70.7,32335928,96932752,1901616,33159884,0,28000,1284,0,5448,3054,linpack
14.09,13.85,594,6,351,26.4,3.3,70.3,32335928,96932752,1901616,33159884,0,0,1162,0,5357,2928,linpack
14.09,13.85,594,5,352,28.4,0.9,70.7,32335928,96932752,1901616,33159884,0,0,742,0,5248,2747,linpack
14.09,13.85,594,5,352,23.7,3.3,73,32336312,96932176,1901812,33160492,0,260000,540,0,5220,2755,linpack
14.08,13.86,594,5,352,28.5,0.7,70.8,32336312,96932176,1901812,33160492,0,0,720,0,5410,2988,linpack
14.08,13.86,594,5,352,28.4,0.8,70.7,32336312,96932176,1901812,33160492,0,28000,1139,0,5284,2764,linpack
14.08,13.86,594,5,352,27.1,2.1,70.7,32336068,96932264,1901964,33160420,0,0,600,0,4685,2507,linpack
14.08,13.86,594,5,352,28.6,0.7,70.7,32336068,96932264,1901964,33160420,0,0,660,0,3356,1889,linpack
14.08,13.86,594,5,352,28.3,0.8,70.8,32336068,96932264,1901964,33160420,0,324000,964,0,5179,2906,linpack
14.07,13.86,594,6,351,26.6,2.7,70.7,32335948,96932232,1902116,33160420,0,0,1024,0,5343,2881,linpack
14.07,13.86,594,5,352,26.5,2.8,70.7,32335948,96932232,1902116,33160420,0,48000,1719,169,5439,2936,linpack
14.07,13.86,594,5,352,26.3,1.2,72.5,32335948,96932232,1902116,33160420,0,0,1363,0,5446,2959,linpack
14.07,13.86,594,5,352,28.6,0.6,70.7,32335580,96932448,1902264,33160220,0,0,986,0,5405,3021,linpack
14.07,13.86,594,5,352,28.5,0.7,70.7,32335580,96932448,1902264,33160220,0,280000,600,0,5290,2816,linpack
14.07,13.86,594,5,352,28.2,1,70.8,32335580,96932448,1902264,33160220,0,0,780,0,5365,2880,linpack
14.07,13.86,594,5,352,28.4,0.9,70.7,32335456,96932424,1902416,33160264,0,28000,1252,0,5280,2916,linpack
14.07,13.86,594,5,352,28.4,0.8,70.8,32335456,96932424,1902416,33160264,0,0,926,0,4894,2847,linpack
14.07,13.86,594,5,352,25.4,2.6,72,32335456,96932424,1902416,33160264,0,0,752,0,5277,2831,linpack
14.07,13.86,594,5,352,14.2,3.1,82.7,32336076,96931640,1902580,33161000,0,276000,720,0,5258,2816,linpack
14.06,13.86,594,5,352,25.6,1,73.4,32336076,96931640,1902580,33161000,0,0,420,0,5248,2735,linpack
14.06,13.86,594,5,352,28.4,0.8,70.7,32336076,96931640,1902580,33161000,0,0,1224,0,5340,2920,linpack
14.06,13.86,594,5,352,26.6,2.7,70.7,32335712,96931792,1902788,33160860,0,44000,600,0,5232,2783,linpack
14.06,13.86,594,5,352,27.3,2,70.7,32335712,96931792,1902788,33160860,0,0,540,0,5326,2788,linpack
14.06,13.86,594,5,352,28.2,1.1,70.8,32335712,96931792,1902788,33160860,0,0,1020,0,5398,2908,linpack
14.06,13.87,594,5,352,25.3,4,70.8,32335604,96931752,1902940,33160952,0,276000,780,0,4880,2766,linpack
14.06,13.87,594,5,352,27.8,1.6,70.7,32335604,96931752,1902940,33160952,0,0,1344,0,5294,2854,linpack
14.06,13.87,594,5,352,20.9,3.2,75.9,32335604,96931752,1902940,33160952,0,28000,600,0,5334,2902,linpack
14.06,13.87,594,5,352,28.6,0.7,70.7,32335852,96931352,1903092,33161364,0,0,600,0,5301,2817,linpack
14.06,13.87,594,5,352,28.6,0.7,70.6,32335852,96931352,1903092,33161364,0,0,480,0,5351,2964,linpack
14.13,13.88,594,5,352,27.4,1.9,70.8,32335728,96931376,1903192,33161296,0,308000,1164,0,5327,2862,linpack
14.13,13.88,594,5,352,28.2,1.2,70.6,32335728,96931376,1903192,33161296,0,0,1408,0,5329,2818,linpack
14.13,13.88,594,5,352,28.5,0.7,70.8,32335728,96931376,1903192,33161296,0,28000,939,0,5372,2936,linpack
14.13,13.88,594,5,352,24.9,4.3,70.8,32335604,96931336,1903356,33161340,0,0,660,0,4741,2715,linpack
14.12,13.89,594,5,352,26.2,3.1,70.7,32335604,96931336,1903356,33161340,0,0,480,0,5243,2792,linpack
14.12,13.89,594,5,352,23.7,1.5,74.8,32335604,96931336,1903356,33161340,0,0,600,0,5299,2864,linpack
14.12,13.89,594,5,352,28.3,0.9,70.8,32336224,96930560,1903508,33162092,0,260000,546,0,5235,2751,linpack
14.12,13.89,594,5,352,28.2,1,70.8,32336224,96930560,1903508,33162092,0,28000,540,0,5362,2961,linpack
14.12,13.89,594,5,352,26,3.3,70.7,32336224,96930560,1903508,33162092,0,0,600,0,5236,2796,linpack
14.11,13.89,594,5,352,28.6,0.7,70.7,32335976,96930664,1903656,33162012,0,0,1546,0,5331,2802,linpack
14.11,13.89,594,5,352,27.1,2.1,70.8,32335976,96930664,1903656,33162012,0,0,622,0,5240,2770,linpack
14.11,13.89,594,5,352,26.8,2.5,70.7,32335976,96930664,1903656,33162012,0,308000,720,0,4834,2788,linpack
14.11,13.89,594,5,352,25,2.7,72.3,32336628,96929856,1903808,33162832,0,28000,1139,0,5292,2876,linpack
14.11,13.89,594,5,352,28.5,0.8,70.7,32336628,96929856,1903808,33162832,0,0,2122,0,5363,2842,linpack
14.1,13.89,594,5,352,28.7,0.6,70.7,32336628,96929856,1903808,33162832,0,0,2002,0,5395,2863,linpack
14.1,13.89,594,5,352,27.9,1.4,70.8,32336272,96930064,1903960,33162588,0,0,2477,0,5402,3060,linpack
14.1,13.89,594,5,352,28.6,0.7,70.7,32336272,96930064,1903960,33162588,0,0,1019,0,5246,2817,linpack
14.1,13.89,594,5,352,28.6,0.7,70.7,32336272,96930064,1903960,33162588,0,292000,840,110,6056,3054,linpack
14.1,13.89,594,5,352,26.6,2.6,70.8,32336148,96930040,1904108,33162576,0,0,1610,0,5966,3026,linpack
14.09,13.89,594,5,352,26.9,2.4,70.7,32336148,96930040,1904108,33162576,0,0,1080,0,5055,2845,linpack
14.09,13.89,594,5,352,26.5,1,72.5,32336148,96930040,1904108,33162576,0,0,540,0,5305,2902,linpack
14.09,13.89,594,5,352,28.5,0.8,70.7,32336520,96929520,1904260,33163160,0,0,862,0,5311,2905,linpack
14.09,13.89,594,5,352,28.3,1,70.7,32336520,96929520,1904260,33163160,0,408000,1257,86,5276,2831,linpack
14.09,13.89,594,5,352,27.4,1.9,70.8,32336520,96929520,1904260,33163160,0,0,1156,0,5367,2973,linpack
14.09,13.89,594,5,352,28.6,0.6,70.7,32336400,96929488,1904412,33163208,0,0,1559,0,5275,2843,linpack
14.09,13.89,594,5,352,27.1,2.1,70.8,32336400,96929488,1904412,33163208,0,0,1666,0,5313,2861,linpack
14.09,13.89,594,5,352,23,1.6,75.3,32336276,96929504,1904512,33163196,0,0,480,0,5330,2898,linpack
14.09,13.89,594,5,352,15.8,2.4,81.8,32336276,96929504,1904512,33163196,0,0,926,78,5150,2949,linpack
14.09,13.89,594,5,352,28.5,0.8,70.7,32336276,96929504,1904512,33163196,0,320000,780,0,5301,2885,linpack
14.16,13.91,594,5,352,28.5,0.7,70.8,32336528,96929104,1904664,33163560,0,0,660,0,5297,2874,linpack
14.16,13.91,594,6,351,26.5,3.1,70.4,32336528,96929104,1904664,33163560,0,0,240,0,5232,2793,linpack
14.16,13.91,594,5,352,28.2,1.1,70.7,32336528,96929104,1904664,33163560,0,0,684,0,5363,3008,linpack
14.16,13.91,594,5,352,28.3,1,70.7,32336160,96929280,1904860,33163392,0,0,360,0,5262,2841,linpack
14.15,13.91,594,5,352,23.7,5.6,70.8,32336160,96929280,1904860,33163392,0,28000,420,0,5320,2915,linpack
14.15,13.91,594,5,352,27.2,2,70.8,32336160,96929280,1904860,33163392,0,264000,420,0,3845,2142,linpack
14.15,13.91,594,5,352,18.8,2.9,78.3,32336412,96928864,1905016,33163816,0,0,840,0,4369,2571,linpack
14.15,13.91,594,5,352,28.5,0.8,70.7,32336412,96928864,1905016,33163816,0,0,963,155,5248,2813,linpack
14.15,13.91,594,5,352,28.4,0.8,70.8,32336412,96928864,1905016,33163816,0,0,692,0,5339,2897,linpack
14.13,13.92,594,5,352,26.8,2.5,70.6,32336184,96928944,1905168,33163756,0,36000,752,0,5253,2811,linpack
14.13,13.92,594,5,352,28.3,0.9,70.8,32336184,96928944,1905168,33163756,0,324000,660,0,5375,2972,linpack
14.13,13.92,594,5,352,28,1.3,70.7,32336184,96928944,1905168,33163756,0,0,1019,0,5302,2852,linpack
14.13,13.92,594,5,352,25.4,3.8,70.8,32336060,96928912,1905320,33163800,0,0,420,0,5253,2802,linpack
14.13,13.92,594,5,352,22.3,3.1,74.5,32336060,96928912,1905320,33163800,0,0,459,0,5292,2814,linpack
14.12,13.92,594,5,352,28.4,0.8,70.7,32336060,96928912,1905320,33163800,0,44000,780,0,4598,2694,linpack
14.12,13.92,594,5,352,28.6,0.7,70.7,32336684,96928144,1905472,33164540,0,276000,480,0,5265,2844,linpack
14.12,13.92,594,5,352,26.4,2.8,70.8,32336684,96928144,1905472,33164540,0,0,600,0,5296,2875,linpack
14.12,13.92,594,5,352,28.4,0.9,70.7,32336684,96928144,1905472,33164540,0,0,600,0,5267,2842,linpack
14.12,13.92,594,5,352,28.4,0.8,70.7,32336560,96928112,1905624,33164552,0,0,1020,0,5489,3172,linpack
14.11,13.92,594,5,352,24.9,4.4,70.7,32336560,96928112,1905624,33164552,0,32000,960,0,5285,2841,linpack
14.11,13.92,594,5,352,27,2.3,70.7,32336560,96928112,1905624,33164552,0,324000,742,0,5341,2917,linpack
14.11,13.92,594,5,352,24.4,1.5,74.1,32336932,96927584,1905776,33165092,0,0,720,0,5442,3026,linpack
14.11,13.92,594,5,352,28.5,0.7,70.8,32336932,96927584,1905776,33165092,0,0,1042,0,4768,2723,linpack
14.11,13.92,594,5,352,28.4,0.8,70.7,32336932,96927584,1905776,33165092,0,0,600,0,5258,2830,linpack
14.1,13.92,594,5,352,26.9,2.4,70.7,32336564,96927744,1905984,33164920,0,44000,742,0,5295,2872,linpack
14.1,13.92,594,5,352,28.3,0.9,70.8,32336564,96927744,1905984,33164920,0,0,1320,0,5296,2842,linpack
14.1,13.92,594,5,352,25.4,3.9,70.8,32336564,96927744,1905984,33164920,0,276000,1162,0,5485,3037,linpack
14.1,13.92,594,5,352,28.2,1.1,70.7,32336440,96927720,1906136,33164992,0,0,900,0,5337,2796,linpack
14.1,13.92,594,5,352,23.3,2.8,73.9,32336440,96927720,1906136,33164992,0,0,780,0,5304,2844,linpack
14.1,13.92,594,5,352,28.5,0.8,70.7,32336440,96927720,1906136,33164992,0,0,1464,0,5113,2828,linpack
14.1,13.92,594,5,352,28.5,0.8,70.7,32337064,96926944,1906288,33165728,0,28000,600,0,5382,3034,linpack
14.1,13.92,594,5,352,26.2,3.1,70.7,32337064,96926944,1906288,33165728,0,0,2266,0,5452,2978,linpack
14.1,13.92,594,5,352,28.4,0.9,70.7,32337064,96926944,1906288,33165728,0,260000,1020,0,5297,2890,linpack
14.1,13.92,594,5,352,28.3,0.9,70.8,32336940,96926912,1906448,33165744,0,0,1623,0,5303,2863,linpack
14.09,13.92,594,5,352,24.9,4.3,70.7,32336940,96926912,1906448,33165744,0,0,600,0,5355,2986,linpack
14.09,13.92,594,5,352,23.2,2.8,73.9,32336940,96926912,1906448,33165744,0,28000,682,54,5322,2901,linpack
14.09,13.92,594,5,352,28.5,0.7,70.7,32337436,96926256,1906604,33166408,0,0,480,0,5349,2892,linpack
14.09,13.92,594,5,352,28.5,0.7,70.7,32337436,96926256,1906604,33166408,0,312000,360,0,5021,2776,linpack
14.08,13.92,594,5,352,26.4,2.9,70.7,32337436,96926256,1906604,33166408,0,0,480,0,5394,3042,linpack
14.08,13.92,594,5,352,28.4,0.9,70.7,32337188,96926352,1906756,33166300,0,0,420,0,5298,2868,linpack
14.08,13.92,594,5,352,28.4,0.9,70.7,32337188,96926352,1906756,33166300,0,32000,540,0,5255,2821,linpack
14.08,13.92,594,5,352,25.2,4,70.7,32337188,96926352,1906756,33166300,0,0,840,0,5270,2810,linpack
14.08,13.92,594,5,352,26.7,2.6,70.8,32337808,96925584,1906908,33167116,0,0,1284,0,5349,2967,linpack
14.07,13.93,594,5,352,26.4,1,72.6,32337808,96925584,1906908,33167116,0,260000,360,0,5204,2750,linpack
14.07,13.93,594,5,352,28.5,0.8,70.7,32337808,96925584,1906908,33167116,0,0,600,0,3870,2158,linpack
14.07,13.93,594,5,352,27.3,2,70.7,32337664,96925568,1907060,33167028,0,28000,720,0,4144,2326,linpack
14.07,13.93,594,5,352,28.3,1,70.7,32337664,96925568,1907060,33167028,0,0,780,0,5435,3090,linpack
14.07,13.93,594,5,352,28.6,0.6,70.8,32337664,96925568,1907060,33167028,0,0,1456,0,5356,2915,linpack
14.07,13.93,594,5,352,26.8,2.6,70.7,32337540,96925544,1907212,33167080,0,364000,839,0,5377,2960,linpack
14.07,13.93,594,5,352,24.8,1.4,73.8,32337540,96925544,1907212,33167080,0,0,480,0,5283,2860,linpack
14.07,13.93,594,5,352,24.6,1.2,74.2,32337540,96925544,1907212,33167080,0,44000,875,169,5391,3035,linpack
14.07,13.93,594,5,352,28.4,0.9,70.7,32337912,96925024,1907364,33167668,0,0,480,0,5300,2891,linpack
14.07,13.93,594,5,352,28.4,0.9,70.7,32337912,96925024,1907364,33167668,0,0,1139,0,5064,2827,linpack
14.06,13.93,594,5,352,27.9,1.4,70.7,32337912,96925024,1907364,33167668,0,0,819,0,4369,2400,linpack
14.06,13.93,594,5,352,28.4,0.8,70.7,32337796,96924992,1907512,33167668,0,276000,976,0,5424,3052,linpack
14.06,13.93,594,5,352,25.9,3.3,70.8,32337796,96924992,1907512,33167668,0,28000,1708,0,5271,2851,linpack
14.06,13.93,594,5,352,27.5,1.8,70.7,32337796,96924992,1907512,33167668,0,0,1260,0,5281,2859,linpack
14.06,13.93,594,5,352,23.8,2.5,73.7,32338300,96924336,1907664,33168340,0,0,1404,0,5241,2808,linpack
14.06,13.93,594,5,352,28.5,0.7,70.8,32338300,96924336,1907664,33168340,0,0,780,0,5350,2970,linpack
14.06,13.93,594,5,352,28.7,0.6,70.7,32338300,96924336,1907664,33168340,0,0,780,0,5212,2756,linpack
14.06,13.93,594,5,352,27.1,2.6,70.3,32338180,96924296,1907820,33168388,0,260000,1461,0,4839,2671,linpack
14.06,13.93,594,5,352,28.5,0.8,70.7,32338180,96924296,1907820,33168388,0,28000,1020,0,5263,2864,linpack
14.06,13.93,594,5,352,26.7,2.5,70.8,32338180,96924296,1907820,33168388,0,0,1284,0,5405,3031,linpack
14.05,13.93,594,5,352,26.2,3,70.7,32337932,96924344,1908020,33168308,0,0,742,0,5313,2892,linpack
14.05,13.93,594,5,352,21.6,1.8,76.6,32337932,96924344,1908020,33168308,0,0,862,0,5292,2860,linpack
14.05,13.93,594,5,352,28.6,0.7,70.7,32337932,96924344,1908020,33168308,0,260000,540,0,5229,2791,linpack
14.05,13.93,594,5,352,28.5,0.7,70.8,32338184,96923944,1908168,33168712,0,36000,600,0,5429,3059,linpack
14.05,13.93,594,5,352,26.6,2.6,70.7,32338184,96923944,1908168,33168712,0,0,622,0,5297,2865,linpack
14.05,13.93,594,5,352,28.4,0.8,70.8,32338184,96923944,1908168,33168712,0,0,720,0,4867,2734,linpack
14.05,13.93,594,5,352,28.3,0.9,70.7,32338048,96923920,1908324,33168744,0,0,600,0,5302,2858,linpack
14.05,13.93,594,5,352,25.9,3.4,70.7,32338048,96923920,1908324,33168744,0,328000,682,0,5399,3034,linpack
14.05,13.93,594,5,352,23.1,2.8,74.1,32338048,96923920,1908324,33168744,0,44000,780,0,5270,2844,linpack
14.05,13.93,594,5,352,28.4,0.9,70.7,32338552,96923256,1908488,33169420,0,0,1020,0,5236,2788,linpack
14.04,13.93,594,5,352,28.5,0.8,70.7,32338552,96923256,1908488,33169420,0,0,999,0,5309,2862,linpack
14.04,13.93,594,5,352,26.3,3,70.7,32338552,96923256,1908488,33169420,0,0,742,0,5316,2922,linpack
14.04,13.93,594,5,352,28.3,1,70.7,32338444,96923224,1908628,33169424,0,276000,540,0,5210,2828,linpack
14.04,13.93,594,5,352,28.6,0.7,70.7,32338444,96923224,1908628,33169424,0,28000,1083,0,4969,2748,linpack
14.04,13.94,594,5,352,25.9,3.4,70.7,32338444,96923224,1908628,33169424,0,0,484,0,5251,2813,linpack
14.04,13.94,594,5,352,25.5,2.1,72.4,32338816,96922704,1908780,33169956,0,0,664,0,5485,3159,linpack
14.04,13.94,594,5,352,28.6,0.7,70.7,32338816,96922704,1908780,33169956,0,0,484,0,5293,2866,linpack
14.04,13.94,594,5,352,28.5,0.7,70.8,32338816,96922704,1908780,33169956,0,276000,424,0,5261,2822,linpack
